Unnamed: 0,Unnamed: 0.1,custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,cardspent,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
3995,3995,7905-XHHBUD-Z8U,2,5.0,0,33,3,September,11,1,1,0,6,3,0,33,3.49650756146648,2,3.2,0.5491199999999999,-0.5994382821225942,0.50688,-0.6794809897961307,1,3,0,-1,-1,4,8,0,1,0,0,0,0,7,0,2,7,2,0,-1,-1,-1.0,-1,-1,1,5,3,29.0,0,0,0,0,1,0,1,1,0,1,9,3,0,0,1,3,2,1,0,10,3,2,1,3,0,13,4,218.82,91.72,1,3,33,0,8.4,2.1282317058492684,290.3,5.670914871030584,0,0.0,,0.0,,0,0.0,,0.0,,1,9.25,2.224623551524334,305.0,5.720311776607412,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,15,1,1,1,0,0,0,0,0,0,1,0,0
3996,3996,2610-YGEKFL-GHX,3,2.0,1,63,5,March,11,1,1,0,10,3,0,41,3.713572066704309,2,3.9,0.8522669999999999,-0.15985542096447547,0.7467330000000001,-0.29204758746142245,0,4,0,-1,-1,1,1,0,1,0,0,0,0,0,1,3,32,5,2,1,0,26.8,2,0,0,1,1,23.0,1,1,0,0,0,0,1,0,0,0,9,5,0,0,0,2,1,3,0,20,5,3,4,3,0,16,5,308.54,307.82,1,2,47,0,14.5,2.6741486494265287,763.1,6.637389084295587,0,0.0,,0.0,,0,0.0,,0.0,,1,14.0,2.6390573296152584,685.0,6.5294188382622265,0,0.0,,0.0,,0,0,0,0,0,0,0,1,0,1,21,1,1,1,0,0,0,0,0,1,1,0,0
3997,3997,1930-FVKBNA-ZNU,3,1.0,0,58,5,October,17,4,6,0,18,5,0,42,3.7376696182833684,2,8.3,1.7883180000000003,0.5812755132864619,1.697682,0.5292637911982818,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,1,4,12,3,5,1,1,28.70000000000001,2,0,1,1,1,16.0,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,2,2,4,0,24,5,3,3,3,0,16,5,452.33,177.83,0,2,44,1,31.3,3.4436180975461075,1305.8,7.174571158752532,1,37.75,3.6309854756950335,1712.55,7.445738766790446,1,54.5,3.9982007016692,2419.9,7.791481495982892,1,22.25,3.1023420086122493,995.0,6.902742737158593,1,61.3,4.115779842942166,2641.5,7.87910221660437,1,1,1,2,1,1,1,1,1,1,21,1,1,1,0,1,1,1,1,1,0,1,0
3998,3998,0958-RBGAWF-RK3,5,4.0,1,31,3,March,19,4,1,0,3,2,0,21,3.0445224377234235,1,24.7,3.5375339999999995,1.2634298742305885,1.6494660000000003,0.5004515991673031,1,2,0,-1,-1,1,4,2,2,0,0,0,0,0,1,3,7,2,1,1,1,11.8,1,1,0,10,5,31.0,0,0,0,1,0,1,0,0,0,1,1,4,0,0,0,4,4,2,0,8,3,1,1,4,0,7,3,199.79,131.31,1,1,16,1,3.8,1.3350010667323402,73.8,4.301358731606427,0,0.0,,0.0,,1,38.8,3.658420246629228,527.7,6.268527940411622,0,0.0,,0.0,,0,0.0,,0.0,,1,1,0,2,1,0,0,0,1,1,15,1,0,1,1,1,1,1,0,0,0,1,0
3999,3999,1917-XSFHUJ-81B,3,2.0,0,28,3,February,16,3,2,0,1,1,0,30,3.4011973816621555,2,1.3,0.05771999999999999,-2.8521515450764667,0.33228,-1.1017772920112665,0,1,0,-1,-1,1,5,0,0,0,0,0,0,5,1,1,4,2,2,0,0,17.400000000000002,1,0,0,1,1,23.0,1,0,0,0,1,1,1,0,0,1,9,5,0,0,0,3,4,3,0,10,3,2,2,2,0,9,3,148.5,39.08,1,1,34,0,3.0,1.0986122886681098,127.65,4.849292143687493,0,0.0,,0.0,,1,33.25,3.504054767101864,1132.05,7.031785427398987,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,2,0,0,1,1,0,1,14,1,1,1,0,1,1,1,0,0,0,0,0
4000,4000,3493-KLVGST-NJE,4,1.0,0,78,6,April,13,2,1,0,18,5,1,56,4.02535169073515,3,7.3,1.618848,0.4817147851737468,2.4691520000000002,0.9038747718540812,0,2,0,-1,-1,1,6,0,2,0,0,0,0,4,1,3,35,5,5,0,0,33.9,2,0,1,1,1,26.0,1,0,0,0,0,0,0,0,0,1,9,5,0,1,0,1,2,1,0,31,5,4,3,3,0,23,5,1216.52,524.38,0,2,61,0,11.7,2.4595888418037104,682.45,6.525689264302205,1,30.0,3.4011973816621555,1906.3,7.552919469519931,0,0.0,,0.0,,1,13.75,2.6210388241125804,830.0,6.721425700790642,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,18,1,1,1,0,0,0,1,0,1,0,0,0
4001,4001,0609-DBWPTV-Y6C,4,2.0,1,31,3,October,19,4,1,0,1,1,0,21,3.0445224377234235,1,3.2,0.31584,-1.1525195227370202,0.35616000000000003,-1.0323752108949569,0,1,0,-1,-1,1,7,0,0,0,0,0,0,7,0,2,8,3,2,0,1,11.8,1,1,0,7,4,22.0,0,0,0,0,0,0,1,0,0,0,9,3,0,1,1,1,4,2,0,1,1,4,1,2,0,1,1,210.16,189.14,1,3,2,1,3.7,1.308332819650179,5.0,1.6094379124341005,0,0.0,,0.0,,1,24.75,3.2088254890146994,36.05,3.584906863730958,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,1,0,1,0,0,1,1,17,1,0,1,0,1,1,1,0,0,0,0,1
4002,4002,5142-LSPSGF-YV3,2,3.0,1,31,3,November,20,5,1,0,1,1,0,37,3.6109179126442235,2,7.6,0.66082,-0.4142737908895597,2.15118,0.7660165287928173,1,3,0,-1,-1,1,1,0,0,1,0,0,0,0,0,2,9,3,3,1,1,24.70000000000001,2,1,0,1,1,32.0,1,0,0,0,0,0,1,0,0,0,9,6,1,1,1,3,1,2,0,4,2,1,1,3,0,2,2,114.94,211.8,1,1,9,0,6.55,1.8794650496471603,82.15,4.408546844483277,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,3,0,0,0,0,0,1,24,1,1,1,0,1,0,1,0,0,0,0,0
4003,4003,3925-TLDSPA-F84,4,1.0,0,76,6,April,6,1,1,0,13,4,1,16,2.772588722239781,1,4.9,0.061152,-2.7943927109242748,0.7228479999999999,-0.3245563140572724,0,5,0,-1,-1,1,4,0,0,0,0,4,0,0,0,2,23,4,0,-1,-1,-1.0,-1,-1,0,8,4,20.0,0,0,0,0,0,0,0,1,0,0,9,4,1,0,0,2,1,2,0,40,5,5,2,2,0,30,5,39.23,69.47,0,2,72,0,22.05,3.093312601892855,1688.65,7.4316846721251055,1,58.75,4.073291153024268,4138.35,8.328052436652273,0,0.0,,0.0,,1,100.25,4.607667066186679,7115.0,8.869960510523953,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,20,1,1,1,0,0,0,0,0,1,1,0,0
4004,4004,7910-TEZCWO-7AN,1,3.0,0,25,3,October,16,3,1,0,1,1,0,31,3.4339872044851463,2,1.5,0.09160499999999999,-2.3902694236389292,0.373395,-0.9851184384301562,0,3,1,13,2,3,1,1,0,0,0,0,0,0,1,1,3,2,2,0,1,13.5,1,0,1,1,1,25.0,1,0,0,1,0,0,0,0,0,0,9,5,0,0,0,4,2,2,1,3,2,3,2,1,0,3,2,323.43,151.75,0,3,9,0,4.1,1.4109869737102618,36.05,3.584906863730958,1,20.0,2.9957322735539917,167.9,5.1233685640834965,0,0.0,,0.0,,1,23.0,3.1354942159291497,180.0,5.1929568508902095,0,0.0,,0.0,,0,0,0,0,1,1,0,1,0,1,17,1,1,1,0,0,0,0,0,1,0,0,0
4005,4005,1383-AGUJAQ-A6E,1,1.0,1,36,4,March,17,4,5,0,8,3,0,100,4.605170185988092,4,4.6,2.4104,0.8797927088339543,2.1896,0.7837188787443322,0,4,1,13,2,2,6,2,2,0,0,2,0,0,1,1,11,3,4,1,1,34.9,2,0,1,1,1,18.0,1,0,1,0,0,0,0,0,0,0,9,5,0,1,0,4,4,3,1,18,5,2,1,4,0,16,5,202.59,65.67,1,3,48,0,9.65,2.2669579153508947,446.1,6.100543142134218,1,37.0,3.6109179126442235,1725.1,7.4530402987996975,1,49.25,3.8969093676180977,2357.9,7.765526671377003,0,0.0,,0.0,,1,69.6,4.242764567340373,3203.0,8.071843149609156,1,1,1,4,1,1,1,1,1,1,10,1,1,1,0,1,1,1,1,1,0,0,0
4006,4006,2759-ISJTJL-ZCJ,4,3.0,0,46,4,April,13,2,1,1,9,3,0,67,4.204692619390967,3,4.0,0.15008000000000002,-1.8965867937242225,2.52992,0.928187681686129,0,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,13,3,3,1,1,16.8,1,0,1,1,1,24.0,1,0,0,0,0,0,1,0,0,0,9,3,1,1,1,2,3,1,0,4,2,3,4,3,0,2,2,282.38,182.9,0,2,8,1,2.3,0.8329091229351039,16.45,2.8003254772113806,1,13.75,2.6210388241125804,94.1,4.544358046591333,1,30.35,3.4127965175055075,242.2,5.489763831118992,1,13.5,2.602689685444384,115.0,4.74493212836325,1,28.1,3.3357695763397004,181.6,5.201806466167193,0,1,1,1,1,1,1,1,1,1,19,1,1,1,0,1,1,1,0,0,0,0,0
4007,4007,7150-VIJPXR-SP5,4,4.0,0,18,2,May,13,2,4,0,0,1,0,19,2.9444389791664403,1,7.8,0.712842,-0.33849548200248075,0.769158,-0.2624588689423533,1,1,1,12,2,5,0,0,0,0,0,0,0,0,1,2,0,1,3,1,1,8.200000000000001,1,1,0,1,1,30.0,1,0,0,0,0,0,0,1,0,1,9,4,0,0,1,3,3,3,1,0,1,5,4,4,0,0,1,199.38,255.65,0,1,9,0,6.6,1.88706964903238,61.05,4.111693200556712,1,13.25,2.583997552432231,116.95,4.761746493030189,1,34.55,3.5424075502136785,221.4,5.399971020274537,0,0.0,,0.0,,1,14.0,2.6390573296152584,98.5,4.590056548178043,0,0,0,2,0,1,0,1,0,1,20,0,0,1,0,1,1,0,1,0,0,0,0
4008,4008,7951-FEZLEW-P7K,4,3.0,1,30,3,January,14,2,1,0,1,1,0,58,4.060443010546419,3,17.7,5.23566,1.655492910874346,5.03034,1.6154875762606469,1,1,1,12,2,5,6,0,0,0,0,2,0,4,1,3,9,3,1,1,0,28.70000000000001,2,0,0,4,3,21.0,0,0,0,1,0,0,0,0,0,1,9,4,0,0,0,1,3,1,0,6,3,4,2,1,0,6,3,990.82,92.92,0,3,20,0,6.1,1.8082887711792648,141.25,4.9505313700265505,1,17.5,2.862200880929469,314.7,5.751619804070362,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,1,0,0,1,0,0,1,0,1,20,1,1,1,0,0,0,0,0,0,0,0,0
4009,4009,4686-ZUITAG-JEE,3,2.0,1,66,6,November,16,3,6,0,35,5,0,396,5.9814142112544815,5,20.4,21.40776,3.063753473120645,59.37624,4.08389414634726,1,3,1,17,4,2,1,0,0,0,0,0,1,0,1,4,39,5,1,1,1,92.2,3,1,1,4,3,19.0,0,0,0,1,0,0,0,0,0,1,2,5,0,0,0,4,1,4,0,38,5,2,3,1,0,30,5,246.37,181.52,0,3,72,0,43.8,3.7796338173824013,3043.9,8.020894866930785,1,60.75,4.1067670822206574,4267.15,8.358701436073762,0,0.0,,0.0,,1,11.0,2.3978952727983707,800.0,6.684611727667928,1,45.75,3.82319179172153,3132.3,8.049522837964174,1,0,0,1,1,1,1,1,1,1,19,1,1,1,1,1,0,0,0,1,0,0,0
4010,4010,3606-RKGUFR-ZO5,2,1.0,1,72,6,June,19,4,2,0,3,2,1,11,2.3978952727983707,1,6.7,0.3876620000000001,-0.9476214530372274,0.34933800000000004,-1.051715344079861,0,3,0,-1,-1,1,4,2,0,0,2,0,0,0,0,1,13,3,1,0,0,6.0,1,0,1,2,1,18.0,0,1,0,0,0,0,0,0,0,0,9,4,0,0,0,1,4,1,0,16,5,4,2,4,1,13,4,180.26,110.9,1,3,43,1,7.65,2.0347056478384444,312.2,5.743644008081333,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,1,1,0,0,0,1,1,16,0,1,0,0,1,0,0,0,0,0,0,1
4011,4011,3683-KFUDQK-1LJ,1,1.0,1,56,5,October,22,5,1,0,11,4,0,175,5.1647859739235145,5,9.8,6.894300000000001,1.9306949832488327,10.2557,2.327833648580444,0,3,0,-1,-1,1,5,1,4,0,0,0,0,0,1,1,29,5,0,-1,-1,-1.0,-1,-1,0,8,4,17.0,0,0,0,0,0,0,0,1,0,0,9,3,0,0,1,3,1,3,0,13,4,4,2,1,1,12,4,506.84,220.01,1,2,45,0,16.05,2.775708849576025,700.3,6.551508814661473,0,0.0,,0.0,,0,0.0,,0.0,,1,12.5,2.525728644308256,535.0,6.282266746896006,1,27.55,3.3160025355989236,1138.85,7.037774260305872,1,1,1,1,1,0,0,0,1,1,21,1,1,1,0,1,1,1,1,1,0,0,0
4012,4012,8660-WIUHTN-TO5,2,1.0,0,76,6,September,16,3,5,0,34,5,1,20,2.9957322735539917,1,27.9,1.24434,0.21860526887120127,4.33566,1.4668738477787302,0,5,0,-1,-1,1,1,0,1,0,0,0,0,0,0,2,14,3,1,1,1,8.1,1,0,1,1,1,22.0,1,1,0,0,0,0,0,0,0,1,9,6,0,0,1,2,3,2,0,20,5,3,1,1,0,17,5,60.28,68.48,0,3,49,0,7.55,2.021547563260933,398.7,5.988209254387307,0,0.0,,0.0,,0,0.0,,0.0,,1,13.25,2.583997552432231,680.0,6.522092798170153,0,0.0,,0.0,,1,0,0,0,0,0,0,0,1,1,24,1,1,1,0,1,1,0,0,1,0,0,0
4013,4013,5554-NCBAIT-OK4,2,1.0,0,56,5,August,17,4,3,0,12,4,0,143,4.962844630259907,5,17.599999999999994,8.859136000000003,2.1814492429318824,16.308864,2.7917087636860605,1,5,1,13,2,5,0,0,0,0,0,0,0,0,1,1,26,5,5,1,0,77.4,3,0,0,1,1,14.0,1,0,1,1,0,0,0,1,0,0,2,3,0,0,1,4,4,4,0,34,5,1,3,1,0,28,5,236.16,445.5,0,3,69,0,75.2,4.320151230955794,5394.5,8.593135194991397,0,0.0,,0.0,,0,0.0,,0.0,,1,17.5,2.862200880929469,1175.0,7.0690234265782586,1,44.15,3.787592927049969,2963.15,7.994008170659391,1,1,0,1,1,0,0,1,1,1,11,1,1,1,1,1,1,1,0,1,0,0,1
4014,4014,0930-WZBNZG-WXV,3,3.0,0,22,2,July,17,4,2,0,0,1,0,51,3.9318256327243257,3,4.6,1.3466040000000001,0.2975858675687132,0.999396,-0.0006041824814829598,1,4,1,17,4,2,4,0,4,0,0,0,0,0,0,2,1,1,2,1,1,18.0,1,1,0,1,1,22.0,1,0,0,0,1,0,0,0,0,0,1,5,0,0,1,1,4,2,0,4,2,3,4,3,0,4,2,379.42,80.58,1,3,13,1,3.6,1.2809338454620642,50.5,3.9219733362813134,0,0.0,,0.0,,1,27.1,3.2995337278856547,324.2,5.781360609301577,0,0.0,,0.0,,0,0.0,,0.0,,0,1,0,3,0,0,0,0,0,1,17,1,1,1,0,1,1,1,0,0,0,0,0
4015,4015,0409-MMPGJY-ECA,1,1.0,1,60,5,January,12,2,5,1,27,5,0,79,4.3694478524670215,4,7.7,1.344343,0.2959054178741841,4.738657,1.5557537622271795,0,2,0,-1,-1,1,2,2,0,0,0,0,0,0,1,1,9,3,0,-1,-1,-1.0,-1,-1,1,2,1,15.0,0,1,0,1,0,0,0,0,0,0,9,6,1,0,1,1,1,2,0,19,5,4,2,2,0,11,4,1249.83,881.78,0,3,30,0,8.15,2.0980179272527715,271.55,5.604146284480853,1,17.0,2.8332133440562166,555.6,6.320048610880189,0,0.0,,0.0,,1,5.5,1.7047480922384253,155.0,5.043425116919247,0,0.0,,0.0,,0,0,0,0,0,1,1,1,0,1,14,1,1,1,0,0,0,0,0,0,1,0,0
4016,4016,2786-NHGXMF-0VU,2,1.0,0,72,6,July,11,1,3,0,33,5,1,15,2.7080502011022096,1,19.1,0.6732750000000001,-0.3956014146712751,2.191725,0.7846889050111017,0,3,1,8,1,2,12,1,0,0,0,0,0,11,1,1,31,5,1,1,1,8.5,1,0,1,5,3,18.0,0,0,0,0,1,0,0,1,0,0,9,1,1,1,0,4,3,1,0,40,5,2,2,4,0,30,5,162.96,16.71,0,3,72,0,30.25,3.4094961844768505,2278.35,7.731206775752138,0,0.0,,0.0,,0,0.0,,0.0,,1,28.75,3.3586377672433594,1975.0,7.5883236773352225,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,17,1,1,1,0,1,0,0,0,1,0,0,0
4017,4017,3037-ZAKGGU-GUX,1,1.0,1,45,4,June,12,2,2,0,2,2,0,30,3.4011973816621555,2,12.3,1.08855,0.08484653541011851,2.60145,0.9560689818825674,1,5,1,14,2,4,6,0,0,0,0,0,0,6,1,1,10,3,3,0,0,15.2,1,1,1,1,1,16.0,1,0,0,0,0,0,1,0,0,1,9,5,0,0,0,3,2,4,0,9,3,5,2,3,0,7,3,172.37,164.44,1,1,18,0,7.4,2.0014800002101243,110.05,4.7009348079724695,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,0,0,1,0,0,0
4018,4018,4571-MBLHIB-1ZE,1,2.0,0,64,5,September,18,4,2,0,16,5,1,11,2.3978952727983707,1,10.2,0.23561999999999997,-1.445534941164164,0.88638,-0.12060952642056535,0,5,0,-1,-1,1,6,0,0,0,0,0,0,6,1,1,13,3,5,1,0,5.4,1,0,1,1,1,22.0,1,0,1,1,0,0,0,0,0,0,9,2,1,0,1,1,4,3,0,14,4,2,3,2,0,12,4,554.5,0.0,0,2,47,0,5.95,1.7833912195575383,285.6,5.654592230465429,0,0.0,,0.0,,1,20.5,3.0204248861443626,951.9,6.85845998725726,1,13.5,2.602689685444384,650.0,6.476972362889682,0,0.0,,0.0,,0,0,0,1,0,0,0,0,1,1,15,1,0,0,0,1,1,1,0,1,0,1,0
4019,4019,1675-ZSDHUC-5RU,1,4.0,0,37,4,April,10,1,1,1,6,3,0,48,3.871201010907892,2,23.1,6.4199519999999985,1.8594106410384057,4.6680480000000015,1.540740997147792,1,2,0,-1,-1,2,2,2,0,0,0,0,0,0,1,1,14,3,2,1,0,28.0,2,0,1,8,4,25.0,0,0,0,0,0,0,0,1,0,0,9,3,0,0,1,2,1,4,0,12,4,3,2,4,0,7,3,526.88,159.89,0,1,28,0,3.55,1.2669476034873244,75.2,4.320151230955794,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,21,1,1,1,0,1,0,0,0,1,0,0,0
4020,4020,0457-JOTWMX-KQ8,4,3.0,1,23,2,September,10,1,1,0,2,2,0,35,3.5553480614894135,2,4.5,0.6079499999999999,-0.49766263723971,0.96705,-0.03350507855739813,1,2,1,10,1,3,0,0,0,0,0,0,0,0,0,2,4,2,0,-1,-1,-1.0,-1,-1,1,4,3,26.0,0,0,0,1,0,0,0,1,0,1,9,2,1,0,0,2,4,2,1,5,2,3,1,3,0,5,2,294.82,77.44,1,3,44,0,8.9,2.186051276738094,361.8,5.891091572961196,1,31.25,3.4420193761824107,1391.45,7.23810164787336,0,0.0,,0.0,,1,26.5,3.277144732992177,1155.0,7.051855622955892,0,0.0,,0.0,,0,0,0,0,1,1,0,1,0,1,18,1,1,1,0,0,0,0,0,0,0,0,0
4021,4021,6454-TVHUWZ-YHM,2,1.0,1,53,5,February,15,3,2,0,6,3,0,48,3.871201010907892,2,4.4,0.413952,-0.8820052539076049,1.698048,0.5294793560408444,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,32,5,2,0,1,23.70000000000001,2,0,0,1,1,30.0,1,0,1,0,1,0,0,0,0,0,9,5,0,0,0,3,1,2,0,1,1,5,3,3,1,2,2,782.29,203.2,0,3,8,1,4.5,1.5040773967762742,33.5,3.5115454388310208,0,0.0,,0.0,,1,30.8,3.427514689979529,186.5,5.228431239083871,1,14.5,2.6741486494265287,110.0,4.700480365792417,1,16.35,2.7942278973432626,143.55,4.966683406567073,0,0,1,0,0,1,0,1,0,1,17,1,1,1,0,1,1,0,0,0,0,0,0
4022,4022,7336-WDTOCJ-6YM,3,3.0,0,59,5,February,12,2,6,0,31,5,0,169,5.1298987149230735,5,2.0,1.53452,0.4282176285541383,1.84548,0.6127394062576954,0,2,1,11,1,2,1,0,1,0,0,0,0,0,1,3,31,5,0,-1,-1,-1.0,-1,-1,1,2,1,20.0,0,1,1,1,0,0,0,0,0,0,9,2,1,0,0,3,3,3,0,38,5,2,1,3,0,27,5,670.94,1239.88,1,1,70,0,24.2,3.186352633162641,1697.15,7.4367056526066735,1,48.75,3.886705197443857,3416.1,8.136254828484669,0,0.0,,0.0,,1,10.25,2.327277705584417,655.0,6.4846352356352535,1,26.85,3.2902658209548736,1772.4,7.480089839325334,1,1,0,0,1,1,1,1,0,1,27,1,1,1,1,0,1,0,0,1,0,0,0
4023,4023,7720-YNWDAG-BCS,1,1.0,0,41,4,October,19,4,1,0,6,3,0,273,5.609471795184961,5,19.8,21.405384,3.0636424791697014,32.648616000000004,3.485802465850036,1,3,0,-1,-1,1,2,0,2,0,0,0,0,0,1,1,9,3,1,1,1,83.60000000000002,3,0,0,5,3,21.0,0,0,1,0,1,0,0,1,0,0,9,2,1,1,1,4,1,1,0,11,4,3,3,4,0,16,5,377.85,228.99,1,1,35,0,6.6,1.88706964903238,242.8,5.4922380591853415,1,27.25,3.305053521109253,950.85,6.857356321398286,0,0.0,,0.0,,1,22.0,3.0910424533583165,780.0,6.659293919683638,1,28.95,3.3655702040190043,958.45,6.865317396284169,1,0,1,1,1,1,1,1,0,1,29,1,1,1,1,1,1,1,1,1,0,0,1
4024,4024,4003-MTVCZU-947,5,3.0,1,65,6,April,8,1,2,1,2,2,1,10,2.302585092994046,1,10.0,0.415,-0.8794767587514388,0.585,-0.5361434317502807,0,2,0,-1,-1,2,1,1,0,0,0,0,0,0,0,2,18,4,1,0,1,6.3000000000000025,1,1,0,3,2,23.0,0,0,1,0,0,0,0,0,0,0,9,3,1,1,0,4,2,3,0,36,5,3,4,4,0,27,5,108.6,0.0,0,3,65,0,19.95,2.9932291433358724,1344.7,7.2039262188298245,0,0.0,,0.0,,0,0.0,,0.0,,1,7.0,1.9459101490553128,460.0,6.131226489483143,0,0.0,,0.0,,0,0,0,0,0,1,1,0,0,1,15,1,0,1,0,0,0,0,0,1,0,0,1
4025,4025,8133-AZJKWE-L8A,4,1.0,0,75,6,October,19,4,2,0,2,2,1,11,2.3978952727983707,1,5.4,0.288684,-1.2424226147011357,0.305316,-1.186407973146464,0,3,1,14,2,2,6,0,2,0,0,0,0,4,0,2,39,5,2,0,0,3.3000000000000003,1,1,0,4,3,22.0,0,0,0,1,1,1,0,0,0,0,9,3,0,1,1,4,3,4,0,30,5,2,3,3,0,26,5,6.97,14.4,0,2,61,0,18.2,2.9014215940827497,1066.45,6.972090654487031,0,0.0,,0.0,,1,41.2,3.7184382563554808,2464.25,7.809642780545548,1,27.25,3.305053521109253,1675.0,7.423568444259168,0,0.0,,0.0,,1,1,0,2,0,0,0,0,1,1,19,1,0,1,0,1,0,1,0,1,0,0,0
4026,4026,2948-XNJSMA-1VR,5,4.0,0,25,3,June,20,5,1,0,0,1,0,27,3.2958368660043287,2,16.1,1.5823080000000005,0.4588845406612588,2.764692,1.01692923636464,1,1,0,-1,-1,1,1,0,0,0,1,0,0,0,0,1,4,2,1,1,0,14.2,1,0,1,8,4,34.0,0,0,0,1,1,0,0,1,0,1,9,4,0,0,0,3,1,4,0,1,1,2,4,3,1,1,1,98.26,105.58,1,1,1,1,2.7,0.9932517730102834,2.7,0.9932517730102834,1,14.5,2.6741486494265287,14.5,2.6741486494265287,1,33.1,3.4995332823830174,33.1,3.4995332823830174,1,15.0,2.7080502011022096,15.0,2.7080502011022096,1,20.9,3.039749158970765,20.9,3.039749158970765,0,0,1,4,1,1,1,0,0,1,28,0,1,0,1,1,1,1,1,0,0,0,0
4027,4027,5920-UHJBDC-927,3,2.0,1,25,3,September,17,4,2,0,0,1,0,24,3.1780538303479458,1,13.4,1.701264,0.5313715041928824,1.514736,0.4152411663510007,1,3,1,15,3,6,2,2,0,0,0,0,0,0,1,4,4,2,2,1,0,16.1,1,1,1,4,3,28.0,0,0,0,1,0,0,0,0,0,0,9,6,0,0,0,4,1,2,0,5,2,1,4,4,0,2,2,409.1,66.0,1,3,7,0,2.7,0.9932517730102834,13.05,2.5687881337687024,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,13,0,1,1,0,0,0,0,0,0,0,0,0
4028,4028,7233-WFPRYL-RUO,1,1.0,0,27,3,November,16,3,1,0,2,2,0,44,3.7841896339182615,2,5.9,0.160952,-1.826649095095202,2.435048,0.8899664688659312,0,3,1,12,2,4,6,0,0,0,0,0,0,6,1,1,4,2,1,1,1,14.8,1,1,0,4,3,13.0,0,0,0,1,0,0,0,0,0,0,9,6,0,1,1,2,3,2,1,9,3,1,4,3,0,4,2,240.29,69.03,1,1,21,1,6.1,1.8082887711792648,134.25,4.899703733388973,0,0.0,,0.0,,1,32.25,3.4735180432417816,691.75,6.539224618667035,0,0.0,,0.0,,1,32.65,3.48584485572244,653.75,6.482725015379133,1,0,1,4,0,0,0,0,1,1,21,1,1,1,0,1,1,1,0,0,0,1,0
4029,4029,8475-BZYGMZ-T83,1,1.0,1,38,4,August,15,3,4,0,8,3,0,42,3.7376696182833684,2,4.6,0.819168,-0.19946608795985304,1.112832,0.10690811750408047,0,5,0,-1,-1,1,3,0,0,0,0,0,0,3,1,3,16,4,3,1,0,26.70000000000001,2,0,0,1,1,26.0,1,0,0,1,0,0,0,0,0,0,9,2,0,0,0,1,2,1,0,20,5,4,1,2,0,20,5,418.43,238.7,1,3,61,0,15.3,2.7278528283983903,870.55,6.769125195812608,0,0.0,,0.0,,1,32.95,3.4949912609485163,2032.75,7.617144835087948,1,24.25,3.188416617383492,1430.0,7.265429723253952,1,44.35,3.7921127087555893,2642.2,7.8793671824442555,1,1,0,1,0,0,0,0,1,1,14,1,1,1,0,1,1,1,0,0,0,0,0
